id,date_of_journey,mobile_number,adult_count,child_count,proceed_status,created_at,updated_at,fktrain_number,fksource_code,fkdestination_code,fkboarding_at,fkcoach_type,fkreservation_type,pnr,pnr_status,fkpassengerdata,fkpassengerdata_rac,seat_sequence_number,seat_status,current_seat_status,updated_seat_status,createdat,updatedat,coach,berth,fk_seatsondate_sl,seat_number,seat_status_copy,fkbookingdata,p_name,p_age,p_gender,preferred_berth,is_child,is_senior,is_adult,base_fare,cancellation_status,refund_amount
605309,2025-11-04,6213232259,6,0,true,Mon Nov 03 2025 22:14:04 GMT+0530 (India Standard Time),Mon Nov 03 2025 22:14:04 GMT+0530 (India Standard Time),311,818,1376,818,2,3,PNR001452,CNF,,,,CNF,A1/4/SU,A1/4/SU,,,,,,,,204362,Ranjitha,30,F,,false,false,true,789400,false,
285418,2025-11-04,6439602346,4,1,true,Sat Nov 01 2025 11:22:52 GMT+0530 (India Standard Time),Sat Nov 01 2025 11:22:52 GMT+0530 (India Standard Time),402,905,4313,905,1,1,PNR001458,CNF,,,,CNF,1A2/22/UB,1A2/22/UB,,,,,,,,96508,Chitra,4,F,,true,false,true,4075,false,
213371,2025-11-04,6654308589,5,0,true,Sat Nov 01 2025 09:33:54 GMT+0530 (India Standard Time),Sat Nov 01 2025 09:33:54 GMT+0530 (India Standard Time),7156,8126,4564,8126,9,9,PNR001480,CNF,213371,,17,CNF,SL1/17/LB,SL1/17/LB,Sat Nov 01 2025 09:33:54 GMT+0530 (India Standard Time),Sat Nov 01 2025 09:33:54 GMT+0530 (India Standard Time),SL1,LB,18320,17,CNF,72194,Monika,42,F,,false,false,true,666,false,
133322,2025-11-04,8809137699,4,1,true,Sat Nov 01 2025 07:36:51 GMT+0530 (India Standard Time),Sat Nov 01 2025 07:36:51 GMT+0530 (India Standard Time),1276,5367,8112,5367,2,1,PNR001484,CNF,,,,CNF,A3/17/LB,A3/17/LB,,,,,,,,45137,Krish,32,M,,false,false,true,1512,false,
305107,2025-11-04,6285252481,2,0,true,Sat Nov 01 2025 11:53:10 GMT+0530 (India Standard Time),Sat Nov 01 2025 11:53:10 GMT+0530 (India Standard Time),2121,4275,5950,4275,9,9,PNR001456,CNF,305107,,19,CNF,SL1/19/UB,SL1/19/UB,Sat Nov 01 2025 11:53:10 GMT+0530 (India Standard Time),Sat Nov 01 2025 11:53:10 GMT+0530 (India Standard Time),SL1,UB,65853,19,CNF,103082,Shanthi,47,F,,false,false,true,228,false,
284115,2025-11-04,7420301092,2,0,false,Sat Nov 01 2025 11:20:46 GMT+0530 (India Standard Time),Sat Nov 01 2025 11:20:46 GMT+0530 (India Standard Time),238,52,2462,52,5,5,,,,,,,,,,,,,,,,96054,Gomathi,58,F,,false,true,false,368,false,
399049,2025-11-04,9727953326,4,0,false,Sat Nov 01 2025 22:21:55 GMT+0530 (India Standard Time),Sat Nov 01 2025 22:21:55 GMT+0530 (India Standard Time),6685,260,5317,260,5,9,,,,,,,,,,,,,,,,134621,Vishal,28,M,,false,false,true,1708,false,
474684,2025-11-04,6274812612,3,0,true,Mon Nov 03 2025 06:38:58 GMT+0530 (India Standard Time),Mon Nov 03 2025 06:38:58 GMT+0530 (India Standard Time),619,918,3611,918,10,1,PNR001473,CNF,,,,CNF,D10/65/MS,D10/65/MS,,,,,,,,160205,Subhash,10,M,,false,false,true,104,false,
431238,2025-11-04,6235974864,5,1,true,Sun Nov 02 2025 22:22:18 GMT+0530 (India Standard Time),Sun Nov 02 2025 22:22:18 GMT+0530 (India Standard Time),958,2003,535,2003,2,1,PNR001474,CNF,,,,CNF,A2/26/UB,A2/26/UB,,,,,,,,145510,Priyanka,5,F,,true,false,true,1002,false,
510249,2025-11-04,9453412078,2,0,true,Mon Nov 03 2025 07:41:00 GMT+0530 (India Standard Time),Mon Nov 03 2025 07:41:00 GMT+0530 (India Standard Time),6692,2989,2003,2989,8,3,PNR001459,CNF,,,,CNF,EC1/3/AS,EC1/3/AS,,,,,,,,172228,Vinay,69,M,,false,true,false,867350,false,
206435,2025-11-04,8497789383,2,0,true,Sat Nov 01 2025 09:23:17 GMT+0530 (India Standard Time),Sat Nov 01 2025 09:23:17 GMT+0530 (India Standard Time),7073,6029,5563,6029,2,1,PNR001490,CNF,,,,,,,,,,,,,,69797,Suresh,61,M,,false,true,false,1297.5,false,
241406,2025-11-04,8784140708,1,0,true,Sat Nov 01 2025 10:15:25 GMT+0530 (India Standard Time),Sat Nov 01 2025 10:15:25 GMT+0530 (India Standard Time),7502,2452,236,2452,2,1,PNR001463,CNF,,,,CNF,A2/28/SU,A2/28/SU,,,,,,,,81641,Kapil,42,M,,false,false,true,3105,false,
121856,2025-11-04,6530533473,2,0,false,Sat Nov 01 2025 07:20:07 GMT+0530 (India Standard Time),Sat Nov 01 2025 07:20:07 GMT+0530 (India Standard Time),7718,627,8074,627,10,5,,,,,,,,,,,,,,,,41278,Revathi,46,F,,false,false,true,200.5,false,
625014,2025-11-04,8598286079,5,0,true,Mon Nov 03 2025 22:57:56 GMT+0530 (India Standard Time),Mon Nov 03 2025 22:57:56 GMT+0530 (India Standard Time),7665,146,6085,146,4,4,PNR001494,CNF,,,,CNF,EC1/19/UB,EC1/19/UB,,,,,,,,211062,Rahul,21,M,,false,false,true,694600,false,
255936,2025-11-04,6113614823,1,0,true,Sat Nov 01 2025 10:37:01 GMT+0530 (India Standard Time),Sat Nov 01 2025 10:37:01 GMT+0530 (India Standard Time),6683,7296,4290,7296,5,5,PNR001450,CNF,,,,CNF,EA1/5/W,EA1/5/W,,,,,,,,86568,Vaishnavi,36,F,,false,false,true,928,false,
445080,2025-11-04,6547550558,2,0,true,Sun Nov 02 2025 22:46:07 GMT+0530 (India Standard Time),Sun Nov 02 2025 22:46:07 GMT+0530 (India Standard Time),1976,654,418,654,3,1,PNR001474,CNF,,,,CNF,B1/6/UB,B1/6/UB,,,,,,,,150146,Mohan,79,M,,false,true,false,1103.75,false,
381999,2025-11-04,6623863130,6,0,true,Sat Nov 01 2025 21:52:52 GMT+0530 (India Standard Time),Sat Nov 01 2025 21:52:52 GMT+0530 (India Standard Time),1769,1382,4286,1382,10,1,PNR001457,CNF,,,,CNF,D9/83/MS,D9/83/MS,,,,,,,,128904,Devan,6,M,,false,false,true,233.5,false,
14723,2025-11-04,7683039551,2,0,true,Fri Oct 31 2025 21:27:41 GMT+0530 (India Standard Time),Fri Oct 31 2025 21:27:41 GMT+0530 (India Standard Time),7262,272,2763,272,9,5,PNR001516,CNF,14723,,23,CNF,SL1/23/SL,SL1/23/SL,Fri Oct 31 2025 21:27:41 GMT+0530 (India Standard Time),Fri Oct 31 2025 21:27:41 GMT+0530 (India Standard Time),SL1,SL,21405,23,CNF,4982,Parvathi,35,F,,false,false,true,1148,false,
547203,2025-11-04,7744770224,3,0,true,Mon Nov 03 2025 20:20:19 GMT+0530 (India Standard Time),Mon Nov 03 2025 20:20:19 GMT+0530 (India Standard Time),7626,7715,8334,7715,10,4,PNR001462,CNF,,,,CNF,2s1/65/MS,2s1/65/MS,,,,,,,,184609,Keerthana,61,F,,false,true,false,155400,false,
18394,2025-11-04,8619539525,3,0,true,Fri Oct 31 2025 21:33:32 GMT+0530 (India Standard Time),Fri Oct 31 2025 21:33:32 GMT+0530 (India Standard Time),685,206,8900,206,4,9,PNR001519,CNF,,,,CNF,EC1/1/LB,EC1/1/LB,,,,,,,,6200,Ananya,57,F,,false,true,false,383,false,
362344,2025-11-04,6788641898,4,1,true,Sat Nov 01 2025 21:19:39 GMT+0530 (India Standard Time),Sat Nov 01 2025 21:19:39 GMT+0530 (India Standard Time),911,3610,3638,3610,10,9,PNR001492,CNF,,,,CNF,2s1/79/WS,2s1/79/WS,,,,,,,,122325,Rohan,7,M,,false,false,true,150.5,false,
446917,2025-11-04,7992613874,4,1,true,Sun Nov 02 2025 22:49:29 GMT+0530 (India Standard Time),Sun Nov 02 2025 22:49:29 GMT+0530 (India Standard Time),3469,6175,8495,6175,10,1,PNR001487,CNF,,,,CNF,D5/85/WS,D5/85/WS,,,,,,,,150804,Diya,48,F,,false,false,true,9.5,false,
34925,2025-11-04,9869297691,4,0,true,Fri Oct 31 2025 22:00:10 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:00:10 GMT+0530 (India Standard Time),6697,8139,6732,8139,8,9,PNR001524,CNF,,,,CNF,EC1/9/WS,EC1/9/WS,,,,,,,,11743,Suraj,57,M,,false,false,true,1449,false,
199687,2025-11-04,6874135374,5,0,true,Sat Nov 01 2025 09:13:24 GMT+0530 (India Standard Time),Sat Nov 01 2025 09:13:24 GMT+0530 (India Standard Time),7972,8500,52,8500,3,9,PNR001469,CNF,,,,CNF,B1/4/LB,B1/4/LB,,,,,,,,67521,Ananya,64,F,,false,true,false,440,false,
192464,2025-11-04,7745563523,5,1,false,Sat Nov 01 2025 09:02:51 GMT+0530 (India Standard Time),Sat Nov 01 2025 09:02:51 GMT+0530 (India Standard Time),6685,52,8621,52,5,1,,,,,,,,,,,,,,,,65094,Deepa,57,F,,false,true,false,644,false,
490523,2025-11-04,7327886726,4,2,true,Mon Nov 03 2025 07:06:26 GMT+0530 (India Standard Time),Mon Nov 03 2025 07:06:26 GMT+0530 (India Standard Time),8202,5791,1276,5791,8,4,PNR001481,CNF,,,,CNF,EC1/16/WS,EC1/16/WS,,,,,,,,165543,Gomathi,26,F,,false,false,true,2280500,false,
231136,2025-11-04,8152586445,4,1,true,Sat Nov 01 2025 10:00:11 GMT+0530 (India Standard Time),Sat Nov 01 2025 10:00:11 GMT+0530 (India Standard Time),1202,382,2494,382,10,1,PNR001453,CNF,,,,CNF,2s1/64/AS,2s1/64/AS,,,,,,,,78169,Vinay,60,M,,false,false,true,111,false,
499571,2025-11-04,8647559082,5,0,true,Mon Nov 03 2025 07:22:18 GMT+0530 (India Standard Time),Mon Nov 03 2025 07:22:18 GMT+0530 (India Standard Time),125,7189,8498,7189,3,4,PNR001478,CNF,,,,CNF,B1/5/MB,B1/5/MB,,,,,,,,168624,Girish,18,M,,false,false,true,3385600,false,
569146,2025-11-04,6290230615,6,0,true,Mon Nov 03 2025 21:00:32 GMT+0530 (India Standard Time),Mon Nov 03 2025 21:00:32 GMT+0530 (India Standard Time),7360,7977,8024,7977,4,1,PNR001446,CNF,,,,CNF,EC3/32/SU,EC3/32/SU,,,,,,,,192140,Suraj,22,M,,false,false,true,510,false,
358067,2025-11-04,9619221365,3,0,true,Sat Nov 01 2025 21:12:25 GMT+0530 (India Standard Time),Sat Nov 01 2025 21:12:25 GMT+0530 (India Standard Time),1398,1709,2472,1709,2,1,PNR001459,CNF,,,,CNF,A2/28/SU,A2/28/SU,,,,,,,,120892,Suhas,47,M,,false,false,true,948,false,
593573,2025-11-04,7854557535,5,1,true,Mon Nov 03 2025 21:48:04 GMT+0530 (India Standard Time),Mon Nov 03 2025 21:48:04 GMT+0530 (India Standard Time),455,6042,2058,6042,1,1,PNR001478,CNF,,,,CNF,1A2/14/UB,1A2/14/UB,,,,,,,,200391,Bhavana,1,F,,true,false,true,5545,false,
463401,2025-11-04,7635587998,4,0,true,Mon Nov 03 2025 06:19:28 GMT+0530 (India Standard Time),Mon Nov 03 2025 06:19:28 GMT+0530 (India Standard Time),7437,3293,7510,3293,3,3,PNR001497,CNF,,,,CNF,B1/5/MB,B1/5/MB,,,,,,,,156381,Keerthana,11,F,,false,false,true,590400,false,
110051,2025-11-04,6308121125,2,0,true,Sat Nov 01 2025 07:02:59 GMT+0530 (India Standard Time),Sat Nov 01 2025 07:02:59 GMT+0530 (India Standard Time),687,272,2593,272,1,1,PNR001454,CNF,,,,CNF,1A2/21/LB,1A2/21/LB,,,,,,,,37270,Deepak,41,M,,false,false,true,2915,false,
499287,2025-11-04,6879196930,2,1,true,Mon Nov 03 2025 07:21:46 GMT+0530 (India Standard Time),Mon Nov 03 2025 07:21:46 GMT+0530 (India Standard Time),1546,1859,1019,1859,1,1,PNR001482,CNF,,,,CNF,1A4/14/UB,1A4/14/UB,,,,,,,,168523,Mohan,5,M,,true,false,true,4340,false,
144661,2025-11-04,7116450251,3,0,true,Sat Nov 01 2025 07:53:07 GMT+0530 (India Standard Time),Sat Nov 01 2025 07:53:07 GMT+0530 (India Standard Time),540,1451,7064,1451,10,9,PNR001456,CNF,,,,CNF,2s1/84/WS,2s1/84/WS,,,,,,,,48928,Latha,79,F,,false,true,false,79.75,false,
433936,2025-11-04,6446531077,4,1,false,Sun Nov 02 2025 22:27:00 GMT+0530 (India Standard Time),Sun Nov 02 2025 22:27:00 GMT+0530 (India Standard Time),6679,5791,1770,5791,5,1,,,,,,,,,,,,,,,,146412,Reshma,10,F,,false,false,true,1756,false,
268576,2025-11-04,6465911298,4,0,true,Sat Nov 01 2025 10:56:43 GMT+0530 (India Standard Time),Sat Nov 01 2025 10:56:43 GMT+0530 (India Standard Time),6874,7442,5702,7442,2,1,PNR001473,CNF,,,,CNF,A2/25/LB,A2/25/LB,,,,,,,,90821,Yash,51,M,,false,false,true,1419,false,
329413,2025-11-04,8220795059,4,0,true,Sat Nov 01 2025 12:35:09 GMT+0530 (India Standard Time),Sat Nov 01 2025 12:35:09 GMT+0530 (India Standard Time),8220,7981,5791,7981,8,9,PNR001461,CNF,,,,CNF,EC1/8/WS,EC1/8/WS,,,,,,,,111310,Ananya,32,F,,false,false,true,1965,false,
277788,2025-11-04,6921692371,6,0,true,Sat Nov 01 2025 11:10:51 GMT+0530 (India Standard Time),Sat Nov 01 2025 11:10:51 GMT+0530 (India Standard Time),3359,92,2212,92,10,1,PNR001457,CNF,,,,CNF,D9/84/WS,D9/84/WS,,,,,,,,93901,Kiranmayi,6,F,,false,false,true,70,false,
472230,2025-11-04,6407431853,6,0,false,Mon Nov 03 2025 06:34:46 GMT+0530 (India Standard Time),Mon Nov 03 2025 06:34:46 GMT+0530 (India Standard Time),6689,6357,5791,6357,5,4,,,,,,,,,,,,,,,,159381,Kavitha,35,F,,false,false,true,1392600,false,
230786,2025-11-04,8168851583,4,1,false,Sat Nov 01 2025 09:59:40 GMT+0530 (India Standard Time),Sat Nov 01 2025 09:59:40 GMT+0530 (India Standard Time),6689,353,8558,353,5,1,,,,,,,,,,,,,,,,78054,Bhavya,71,F,,false,true,false,500,false,
67525,2025-11-04,8259684655,5,0,true,Fri Oct 31 2025 22:53:16 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:53:16 GMT+0530 (India Standard Time),7849,4945,3623,4945,2,1,PNR001529,CNF,,,,CNF,A2/27/SL,A2/27/SL,,,,,,,,22844,Suraj,53,M,,false,false,true,642,false,
458526,2025-11-04,8785673009,2,1,true,Mon Nov 03 2025 06:11:02 GMT+0530 (India Standard Time),Mon Nov 03 2025 06:11:02 GMT+0530 (India Standard Time),1648,5043,4143,5043,10,3,PNR001467,CNF,,,,CNF,2s2/21/AS,2s2/21/AS,,,,,,,,154735,Divya,54,F,,false,true,false,197.5250,false,
130502,2025-11-04,7829547942,6,0,true,Sat Nov 01 2025 07:32:54 GMT+0530 (India Standard Time),Sat Nov 01 2025 07:32:54 GMT+0530 (India Standard Time),1797,5689,245,5689,10,9,PNR001480,CNF,,,,CNF,2s2/25/WS,2s2/25/WS,,,,,,,,44203,Rohan,26,M,,false,false,true,291,false,
42752,2025-11-04,7741596912,6,0,true,Fri Oct 31 2025 22:12:59 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:12:59 GMT+0530 (India Standard Time),232,3412,2763,3412,10,9,PNR001511,CNF,,,,CNF,2s2/13/WS,2s2/13/WS,,,,,,,,14422,Mohit,68,M,,false,true,false,54.25,false,
432112,2025-11-04,8148236765,5,1,true,Sun Nov 02 2025 22:23:46 GMT+0530 (India Standard Time),Sun Nov 02 2025 22:23:46 GMT+0530 (India Standard Time),7479,7296,5690,7296,10,1,PNR001472,CNF,,,,CNF,2s1/95/MS,2s1/95/MS,,,,,,,,145791,Suhas,74,M,,false,true,false,34.75,false,
548900,2025-11-04,9678035317,5,1,true,Mon Nov 03 2025 20:23:28 GMT+0530 (India Standard Time),Mon Nov 03 2025 20:23:28 GMT+0530 (India Standard Time),1887,1836,2314,1836,1,1,PNR001471,CNF,,,,CNF,1A1/24/UB,1A1/24/UB,,,,,,,,185189,Aarti,30,F,,false,false,true,1080,false,
498945,2025-11-04,8880248989,2,0,true,Mon Nov 03 2025 07:21:09 GMT+0530 (India Standard Time),Mon Nov 03 2025 07:21:09 GMT+0530 (India Standard Time),7680,903,4166,903,2,1,PNR001487,CNF,,,,,,,,,,,,,,168399,Indira,78,F,,false,true,false,414,false,
359000,2025-11-04,7951594090,3,2,true,Sat Nov 01 2025 21:13:56 GMT+0530 (India Standard Time),Sat Nov 01 2025 21:13:56 GMT+0530 (India Standard Time),1349,6354,4650,6354,4,1,PNR001469,CNF,,,,CNF,EC2/15/SL,EC2/15/SL,,,,,,,,121186,Supriya,3,F,,true,false,true,3062,false,
408876,2025-11-04,9396702159,2,0,true,Sat Nov 01 2025 22:38:42 GMT+0530 (India Standard Time),Sat Nov 01 2025 22:38:42 GMT+0530 (India Standard Time),7267,4336,2008,4336,1,1,PNR001475,CNF,,,,CNF,1A1/23/LB,1A1/23/LB,,,,,,,,137892,Jyothi,38,F,,false,false,true,1395,false,
149764,2025-11-04,6209502416,5,0,true,Sat Nov 01 2025 08:00:30 GMT+0530 (India Standard Time),Sat Nov 01 2025 08:00:30 GMT+0530 (India Standard Time),1035,2593,4440,2593,1,1,PNR001448,CNF,,,,CNF,1A3/19/LB,1A3/19/LB,,,,,,,,50653,Indira,57,F,,false,true,false,1105,false,
552364,2025-11-04,9277872436,4,0,false,Mon Nov 03 2025 20:29:56 GMT+0530 (India Standard Time),Mon Nov 03 2025 20:29:56 GMT+0530 (India Standard Time),6679,180,4758,180,5,3,,,,,,,,,,,,,,,,186395,Mohit,61,M,,false,true,false,1532400,false,
180912,2025-11-04,8835196616,6,0,true,Sat Nov 01 2025 08:45:50 GMT+0530 (India Standard Time),Sat Nov 01 2025 08:45:50 GMT+0530 (India Standard Time),7752,6704,3638,6704,1,1,PNR001478,CNF,,,,CNF,1A3/16/UB,1A3/16/UB,,,,,,,,61174,Ankit,39,M,,false,false,true,2825,false,
129203,2025-11-04,8286892900,1,0,true,Sat Nov 01 2025 07:31:02 GMT+0530 (India Standard Time),Sat Nov 01 2025 07:31:02 GMT+0530 (India Standard Time),1673,7012,1305,7012,3,5,PNR001467,CNF,,,,CNF,B1/6/UB,B1/6/UB,,,,,,,,43761,Maya,32,F,,false,false,true,2095,false,
389734,2025-11-04,6153079787,2,0,true,Sat Nov 01 2025 22:05:50 GMT+0530 (India Standard Time),Sat Nov 01 2025 22:05:50 GMT+0530 (India Standard Time),1136,7621,8347,7621,2,1,PNR001469,CNF,,,,CNF,A3/18/UB,A3/18/UB,,,,,,,,131476,Manisha,39,F,,false,false,true,1122,false,
106272,2025-11-04,9546645990,1,0,true,Sat Nov 01 2025 06:57:25 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:57:25 GMT+0530 (India Standard Time),6709,1106,783,1106,8,1,PNR001484,CNF,,,,CNF,EC3/42/AS,EC3/42/AS,,,,,,,,35962,Dev,38,M,,false,false,true,810,false,
226888,2025-11-04,9742213175,4,0,true,Sat Nov 01 2025 09:54:02 GMT+0530 (India Standard Time),Sat Nov 01 2025 09:54:02 GMT+0530 (India Standard Time),6696,4078,3247,4078,8,1,PNR001463,CNF,,,,CNF,EC1/3/AS,EC1/3/AS,,,,,,,,76759,Asha,54,F,,false,true,false,331.5,false,
388609,2025-11-04,8528327115,5,0,true,Sat Nov 01 2025 22:03:52 GMT+0530 (India Standard Time),Sat Nov 01 2025 22:03:52 GMT+0530 (India Standard Time),8180,8195,8334,8195,8,1,PNR001458,CNF,,,,CNF,EC3/37/WS,EC3/37/WS,,,,,,,,131094,Rajeshwari,26,F,,false,false,true,2001,false,
487508,2025-11-04,9616267123,1,0,true,Mon Nov 03 2025 07:01:07 GMT+0530 (India Standard Time),Mon Nov 03 2025 07:01:07 GMT+0530 (India Standard Time),7041,1770,5791,1770,1,1,PNR001462,CNF,,,,CNF,1A1/23/LB,1A1/23/LB,,,,,,,,164517,Harini,39,F,,false,false,true,2205,false,
559615,2025-11-04,9284108106,3,0,true,Mon Nov 03 2025 20:43:12 GMT+0530 (India Standard Time),Mon Nov 03 2025 20:43:12 GMT+0530 (India Standard Time),1377,5050,5689,5050,1,1,PNR001455,CNF,,,,CNF,1A4/16/UB,1A4/16/UB,,,,,,,,188893,Pallavi,8,F,,false,false,true,10790,false,
68753,2025-11-04,6985833154,2,0,true,Fri Oct 31 2025 22:55:19 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:55:19 GMT+0530 (India Standard Time),1991,793,2606,793,3,5,PNR001520,CNF,,,,CNF,B1/4/LB,B1/4/LB,,,,,,,,23259,Prema,38,F,,false,false,true,557.5,false,
272469,2025-11-04,9217332391,3,1,true,Sat Nov 01 2025 11:02:41 GMT+0530 (India Standard Time),Sat Nov 01 2025 11:02:41 GMT+0530 (India Standard Time),771,7267,6338,7267,2,1,PNR001451,CNF,,,,,,,,,,,,,,92144,Savita,74,F,,false,true,false,355.5,false,
591655,2025-11-04,8500067786,2,0,true,Mon Nov 03 2025 21:43:48 GMT+0530 (India Standard Time),Mon Nov 03 2025 21:43:48 GMT+0530 (India Standard Time),1048,7072,205,7072,3,1,PNR001473,CNF,,,,CNF,B1/4/LB,B1/4/LB,,,,,,,,199728,Kusum,62,F,,false,true,false,546.25,false,
237995,2025-11-04,9161871418,5,0,true,Sat Nov 01 2025 10:10:26 GMT+0530 (India Standard Time),Sat Nov 01 2025 10:10:26 GMT+0530 (India Standard Time),365,1927,1029,1927,2,1,PNR001458,CNF,,,,CNF,A2/28/SU,A2/28/SU,,,,,,,,80498,Ayaan,46,M,,false,false,true,1455,false,
88318,2025-11-04,6195940669,6,0,true,Sat Nov 01 2025 06:31:27 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:31:27 GMT+0530 (India Standard Time),1845,2236,7319,2236,3,1,PNR001476,CNF,,,,CNF,B3/6/UB,B3/6/UB,,,,,,,,29946,Sindhu,28,F,,false,false,true,567.5,false,
522302,2025-11-04,8840680433,2,2,true,Mon Nov 03 2025 08:02:10 GMT+0530 (India Standard Time),Mon Nov 03 2025 08:02:10 GMT+0530 (India Standard Time),3465,8495,6175,8495,10,3,PNR001460,CNF,,,,CNF,D2/20/MS,D2/20/MS,,,,,,,,176260,Ritesh,2,M,,true,false,true,9.5250,false,
113242,2025-11-04,8316295350,3,0,false,Sat Nov 01 2025 07:07:30 GMT+0530 (India Standard Time),Sat Nov 01 2025 07:07:30 GMT+0530 (India Standard Time),238,52,2462,52,5,9,,,,,,,,,,,,,,,,38328,Yash,14,M,,false,false,true,736,false,
48765,2025-11-04,9725031586,3,1,true,Fri Oct 31 2025 22:22:39 GMT+0530 (India Standard Time),Fri Oct 31 2025 22:22:39 GMT+0530 (India Standard Time),7387,3293,7045,3293,4,1,PNR001518,CNF,,,,CNF,EC2/19/UB,EC2/19/UB,,,,,,,,16451,Vikas,1,M,,true,false,true,574,false,
94421,2025-11-04,8295434565,4,0,true,Sat Nov 01 2025 06:40:21 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:40:21 GMT+0530 (India Standard Time),7268,1770,5609,1770,1,1,PNR001467,CNF,,,,CNF,1A1/21/LB,1A1/21/LB,,,,,,,,31960,Dinesh,47,M,,false,false,true,3965,false,
212963,2025-11-04,7253349116,3,0,true,Sat Nov 01 2025 09:33:17 GMT+0530 (India Standard Time),Sat Nov 01 2025 09:33:17 GMT+0530 (India Standard Time),8234,8112,2036,8112,8,9,PNR001466,CNF,,,,CNF,EC1/9/WS,EC1/9/WS,,,,,,,,72052,Ashok,46,M,,false,false,true,1218,false,
91975,2025-11-04,6245496896,5,0,true,Sat Nov 01 2025 06:36:56 GMT+0530 (India Standard Time),Sat Nov 01 2025 06:36:56 GMT+0530 (India Standard Time),6741,1298,5897,1298,1,1,PNR001487,CNF,,,,CNF,1A3/18/UB,1A3/18/UB,,,,,,,,31150,Ravish,65,M,,false,true,false,642.5,false,
612407,2025-11-04,9393265428,6,0,true,Mon Nov 03 2025 22:30:08 GMT+0530 (India Standard Time),Mon Nov 03 2025 22:30:08 GMT+0530 (India Standard Time),1861,3606,820,3606,9,4,PNR001470,CNF,612407,,27,CNF,SL1/27/UB,SL1/27/UB,Mon Nov 03 2025 22:30:08 GMT+0530 (India Standard Time),Mon Nov 03 2025 22:30:08 GMT+0530 (India Standard Time),SL1,UB,59040,27,CNF,206797,Kiran,34,M,,false,false,true,252400,false,
252321,2025-11-04,8110609103,2,0,true,Sat Nov 01 2025 10:31:27 GMT+0530 (India Standard Time),Sat Nov 01 2025 10:31:27 GMT+0530 (India Standard Time),6808,364,1070,364,9,5,PNR001445,CNF,252321,,18,CNF,SL1/18/MB,SL1/18/MB,Sat Nov 01 2025 10:31:27 GMT+0530 (India Standard Time),Sat Nov 01 2025 10:31:27 GMT+0530 (India Standard Time),SL1,MB,7083,18,CNF,85316,Sangeetha,26,F,,false,false,true,218,false,
596634,2025-11-04,9941766666,5,0,true,Mon Nov 03 2025 21:54:56 GMT+0530 (India Standard Time),Mon Nov 03 2025 21:54:56 GMT+0530 (India Standard Time),7964,7911,3241,7911,2,4,PNR001487,CNF,,,,,,,,,,,,,,201441,Sushma,62,F,,false,true,false,2919600,false,
539333,2025-11-04,8828450890,4,0,true,Mon Nov 03 2025 20:06:10 GMT+0530 (India Standard Time),Mon Nov 03 2025 20:06:10 GMT+0530 (India Standard Time),1359,8618,1709,8618,10,3,PNR001465,CNF,,,,CNF,2s1/97/WS,2s1/97/WS,,,,,,,,181961,Mahesh,60,M,,false,false,true,104.5250,false,
446721,2025-11-04,7264308965,5,0,false,Sun Nov 02 2025 22:49:08 GMT+0530 (India Standard Time),Sun Nov 02 2025 22:49:08 GMT+0530 (India Standard Time),8178,2682,5989,2682,8,1,,,,,,,,,,,,,,,,150735,Chitra,72,F,,false,true,false,396,false,
447004,2025-11-04,8290350937,2,1,true,Sun Nov 02 2025 22:49:37 GMT+0530 (India Standard Time),Sun Nov 02 2025 22:49:37 GMT+0530 (India Standard Time),1618,8447,1460,8447,2,1,PNR001476,CNF,,,,CNF,A2/26/UB,A2/26/UB,,,,,,,,150829,Siddharth,14,M,,false,false,true,639,false,
445602,2025-11-04,6607646516,6,0,true,Sun Nov 02 2025 22:47:02 GMT+0530 (India Standard Time),Sun Nov 02 2025 22:47:02 GMT+0530 (India Standard Time),7258,8615,4564,8615,4,1,PNR001467,CNF,,,,CNF,EC3/35/UB,EC3/35/UB,,,,,,,,150322,Arvind,24,M,,false,false,true,1110,false,
406169,2025-11-04,9325052758,4,0,false,Sat Nov 01 2025 22:34:04 GMT+0530 (India Standard Time),Sat Nov 01 2025 22:34:04 GMT+0530 (India Standard Time),6689,353,5791,353,5,9,,,,,,,,,,,,,,,,136988,Girish,73,M,,false,true,false,896,false,
300128,2025-11-04,6598147944,4,0,true,Sat Nov 01 2025 11:45:21 GMT+0530 (India Standard Time),Sat Nov 01 2025 11:45:21 GMT+0530 (India Standard Time),357,23,7366,23,3,1,PNR001473,CNF,,,,CNF,B1/4/LB,B1/4/LB,,,,,,,,101406,Deepak,75,M,,false,true,false,268.75,false,
276055,2025-11-04,7930004649,4,0,true,Sat Nov 01 2025 11:08:13 GMT+0530 (India Standard Time),Sat Nov 01 2025 11:08:13 GMT+0530 (India Standard Time),24,3006,5317,3006,1,1,PNR001458,CNF,,,,CNF,1A3/13/LB,1A3/13/LB,,,,,,,,93340,Parvathi,20,F,,false,false,true,4070,false,
